asset_f1,asset_precision,asset_recall,b3_f1,b3_precision,b3_recall,critical_miss_rate,critical_misses,edge_brier,edge_calibration_cases,edge_calibration_positive_fraction,edge_ece,edge_f1,edge_precision,edge_recall,entity_f1,entity_precision,entity_recall,kendall_tau_b_calibrated,kendall_tau_b_primary,kendall_tau_b_rank_aggregation,kendall_tau_b_weighted,method,ndcg_at_10_calibrated,ndcg_at_10_primary,ndcg_at_10_rank_aggregation,ndcg_at_10_weighted,ndcg_at_5_calibrated,ndcg_at_5_primary,ndcg_at_5_rank_aggregation,ndcg_at_5_weighted,ndcg_calibrated,ndcg_primary,ndcg_rank_aggregation,ndcg_weighted,node_truth_conflicts,observation_dropout,perturbation_seed,provenance_invariant,replicate,spearman_calibrated,spearman_primary,spearman_rank_aggregation,spearman_weighted,top5_urgent_recall_calibrated,top5_urgent_recall_primary,top5_urgent_recall_rank_aggregation,top5_urgent_recall_weighted,unsupported_edge_rate,urgency_brier,urgency_ece,verification_queue_size
0.6222222222,0.6363636364,0.6086956522,0.7777777778,1,0.6363636364,0.4375,7,0.00349281,1,1,0.0591,0.05714285714,1,0.02941176471,0,0,0,0.0282153844,-0.1233072519,0.05505977613,0.0282153844,source_union,0.8184304646,0.7785185924,0.8546313946,0.8184304646,0.7817304474,0.7153561166,0.7945221225,0.7817304474,0.7817304474,0.7153561166,0.7945221225,0.7817304474,0,0.5,13586,True,0,0.03363499861,-0.1524381176,0.07584719062,0.03363499861,0.3125,0.3125,0.25,0.3125,0,0.8494218623,0.8679556723,14
0.7368421053,0.9333333333,0.6086956522,0.976744186,1,0.9545454545,0.4375,7,0.002178006435,1,1,0.0466691165,0.05714285714,1,0.02941176471,0.9523809524,1,0.9090909091,0.0282153844,-0.1233072519,0.04606778795,0.0282153844,exact_direct,0.8184304646,0.7724242828,0.8537326268,0.8184304646,0.7817304474,0.6617122426,0.7945221225,0.7817304474,0.7817304474,0.6617122426,0.7945221225,0.7817304474,0,0.5,13586,True,0,0.03363499861,-0.1597551472,0.06632912372,0.03363499861,0.3125,0.25,0.25,0.3125,0,0.8494218623,0.8679556723,11
0.7567567568,1,0.6086956522,1,1,1,0.4375,7,0.002178006435,1,1,0.0466691165,0.05714285714,1,0.02941176471,1,1,1,0.0282153844,-0.1233072519,0.04606778795,0.0282153844,cigma,0.8184304646,0.7724242828,0.8537326268,0.8184304646,0.7817304474,0.6617122426,0.7945221225,0.7817304474,0.7817304474,0.6617122426,0.7945221225,0.7817304474,0,0.5,13586,True,0,0.03363499861,-0.1597551472,0.06632912372,0.03363499861,0.3125,0.25,0.25,0.3125,0,0.8494218623,0.8679556723,10
0.6086956522,0.6086956522,0.6086956522,0.7777777778,1,0.6363636364,0.375,6,0.02503391408,6,0.8333333333,0.1247179693,0.25,0.8333333333,0.1470588235,0,0,0,0.2722720379,0.2024109031,0.2059797705,0.2722720379,source_union,0.8445882357,0.849227744,0.7091560435,0.8445882357,0.7300696762,0.7536699234,0.5895110398,0.7300696762,0.7300696762,0.7536699234,0.5895110398,0.7300696762,0,0.5,13587,True,1,0.3019350309,0.2361036103,0.2253161948,0.3019350309,0.25,0.25,0.25,0.25,0.1666666667,0.7366804572,0.7539348021,14
0.7,0.8235294118,0.6086956522,0.9523809524,1,0.9090909091,0.375,6,0.02027651114,6,0.8333333333,0.1104869675,0.25,0.8333333333,0.1470588235,0.9090909091,1,0.8333333333,0.2722720379,0.1862180309,0.2763023956,0.2722720379,exact_direct,0.8445882357,0.8389386645,0.7919214329,0.8445882357,0.7300696762,0.7388678694,0.6510928206,0.7300696762,0.7300696762,0.7388678694,0.6510928206,0.7300696762,0,0.5,13587,True,1,0.3019350309,0.2199597737,0.2946572124,0.3019350309,0.25,0.25,0.25,0.25,0.1666666667,0.7366804572,0.7539348021,13
0.7567567568,1,0.6086956522,1,1,1,0.375,6,0.02271130637,6,0.8333333333,0.1224892693,0.2564102564,1,0.1470588235,1,1,1,0.4324125454,0.3319810627,0.4698914371,0.4324125454,cigma,0.9348730282,0.9109639522,0.9140833288,0.9348730282,0.8760631697,0.8362467693,0.8407343603,0.8760631697,0.8760631697,0.8362467693,0.8407343603,0.8760631697,0,0.5,13587,True,1,0.49080228,0.3841440563,0.5425841832,0.49080228,0.3125,0.3125,0.3125,0.3125,0,0.7766895741,0.8029598447,10
0.6382978723,0.625,0.652173913,0.7894736842,1,0.652173913,0.3125,5,0.01865211,3,1,0.1081,0.1621621622,1,0.08823529412,0,0,0,-0.06011297133,-0.2259538439,-0.1958266647,-0.06011297133,source_union,0.807663565,0.7363609503,0.7463070363,0.807663565,0.8413299287,0.6666666667,0.7104016925,0.8413299287,0.8413299287,0.6666666667,0.7104016925,0.8413299287,0,0.5,13588,True,2,-0.08368090144,-0.2748266099,-0.2457444289,-0.08368090144,0.3125,0.25,0.3125,0.3125,0,0.8112789175,0.8254738414,18
0.75,0.8823529412,0.652173913,0.9701492537,1,0.9420289855,0.3125,5,0.01777635981,3,1,0.09705907673,0.1621621622,1,0.08823529412,0.8888888889,1,0.8,-0.06011297133,-0.2108902543,-0.1656994855,-0.06011297133,exact_direct,0.807663565,0.7468631306,0.7724669956,0.807663565,0.8413299287,0.6823411685,0.7153561166,0.8413299287,0.8413299287,0.6823411685,0.7153561166,0.8413299287,0,0.5,13588,True,2,-0.08368090144,-0.2564078953,-0.1972741274,-0.08368090144,0.3125,0.25,0.3125,0.3125,0,0.8112789175,0.8254738414,14
0.7894736842,1,0.652173913,1,1,1,0.3125,5,0.01777635981,3,1,0.09705907673,0.1621621622,1,0.08823529412,1,1,1,-0.0489115988,-0.2500398692,-0.2270764009,-0.0489115988,cigma,0.8422749529,0.7884876945,0.7688719243,0.8422749529,0.8510488233,0.7359850426,0.7153561166,0.8510488233,0.8510488233,0.7359850426,0.7153561166,0.8510488233,0,0.5,13588,True,2,-0.06947088029,-0.2975243682,-0.2749762064,-0.06947088029,0.3125,0.25,0.3125,0.3125,0,0.8563498647,0.871409422,12
0.7659574468,0.75,0.7826086957,0.8780487805,1,0.7826086957,0.25,4,0.0339363225,4,1,0.165375,0.2105263158,1,0.1176470588,0,0,0,0.2662145873,-0.2197050608,-0.05858801622,0.2662145873,source_union,0.8711610944,0.688593482,0.7678887567,0.8711610944,0.9286712451,0.5968814958,0.7104016925,0.9286712451,0.9286712451,0.5968814958,0.7104016925,0.9286712451,0,0.5,13589,True,3,0.3257263163,-0.275124668,-0.0814829156,0.3257263163,0.3125,0.1875,0.3125,0.3125,0,0.7901862843,0.8139364284,17
0.8372093023,0.9,0.7826086957,0.9777777778,1,0.9565217391,0.25,4,0.02568216068,4,1,0.1385493156,0.2105263158,1,0.1176470588,0.9090909091,1,0.8333333333,0.2662145873,-0.263646073,0.01464700406,0.2662145873,exact_direct,0.8711610944,0.6608267491,0.7736013569,0.8711610944,0.9286712451,0.558567689,0.7153561166,0.9286712451,0.9286712451,0.558567689,0.7153561166,0.9286712451,0,0.5,13589,True,3,0.3257263163,-0.3345592652,0.0210896958,0.3257263163,0.3125,0.1875,0.3125,0.3125,0,0.7901862843,0.8139364284,16
0.8780487805,1,0.7826086957,1,1,1,0.25,4,0.01982733047,4,1,0.1202303721,0.2105263158,1,0.1176470588,1,1,1,0.2172326148,-0.1630135779,-0.0676970146,0.2172326148,cigma,0.8704296362,0.7398643447,0.7677375631,0.8704296362,0.8512822208,0.6307688918,0.7153561166,0.8512822208,0.8512822208,0.6307688918,0.7153561166,0.8512822208,0,0.5,13589,True,3,0.2668300068,-0.2099305729,-0.1181858084,0.2668300068,0.3125,0.1875,0.3125,0.3125,0,0.8139782432,0.8480337342,14
0.6818181818,0.7142857143,0.652173913,0.8333333333,1,0.7142857143,0.3125,5,0.00156816,1,1,0.0396,0.05714285714,1,0.02941176471,0,0,0,0.1579091164,0.2018858458,0.1339499299,0.1579091164,source_union,0.8525057911,0.8817295557,0.8361567358,0.8525057911,0.7817304474,0.8721445442,0.7718828175,0.7817304474,0.7817304474,0.8721445442,0.7718828175,0.7817304474,0,0.5,13590,True,4,0.1914421468,0.2269443499,0.1705179185,0.1914421468,0.3125,0.3125,0.3125,0.3125,0,0.8460734783,0.8661001397,14
0.7692307692,0.9375,0.652173913,0.9756097561,1,0.9523809524,0.3125,5,0.0009084548641,1,1,0.030140585,0.05714285714,1,0.02941176471,0.9090909091,1,0.8333333333,0.1579091164,0.1651793284,0.1613522607,0.1579091164,exact_direct,0.8525057911,0.8503179918,0.8659562049,0.8525057911,0.7817304474,0.7866848715,0.7817304474,0.7817304474,0.7817304474,0.7866848715,0.7817304474,0.7817304474,0,0.5,13590,True,4,0.1914421468,0.1887221436,0.1988505034,0.1914421468,0.3125,0.3125,0.3125,0.3125,0,0.8460734783,0.8661001397,12
0.7894736842,1,0.652173913,1,1,1,0.3125,5,0.0009084548641,1,1,0.030140585,0.05714285714,1,0.02941176471,1,1,1,0.1579091164,0.2018858458,0.1972083186,0.1579091164,cigma,0.8525057911,0.8541304575,0.8748478467,0.8525057911,0.7817304474,0.8304198974,0.7945221225,0.7817304474,0.7817304474,0.8304198974,0.7945221225,0.7817304474,0,0.5,13590,True,4,0.1914421468,0.2269443499,0.2365026697,0.1914421468,0.3125,0.3125,0.3125,0.3125,0,0.8460734783,0.8661001397,11
0.7391304348,0.7391304348,0.7391304348,0.8717948718,1,0.7727272727,0.25,4,0.005525685,4,1,0.06855,0.2105263158,1,0.1176470588,0,0,0,0.1315058622,-0.09638094775,-0.06672527152,0.1315058622,source_union,0.8290632918,0.7431053128,0.770335823,0.8290632918,0.8294147079,0.7104016925,0.6716210908,0.8294147079,0.8294147079,0.7104016925,0.6716210908,0.8294147079,0,0.5,13591,True,5,0.1538278489,-0.1136213258,-0.09051190357,0.1538278489,0.3125,0.25,0.25,0.3125,0,0.7827646432,0.8106904569,16
0.7906976744,0.85,0.7391304348,0.9523809524,1,0.9090909091,0.25,4,0.005009210277,4,1,0.0629012922,0.2105263158,1,0.1176470588,0.75,1,0.6,0.1315058622,-0.126036624,0.02224175717,0.1315058622,exact_direct,0.8290632918,0.7214549158,0.7999038566,0.8290632918,0.8294147079,0.6406165217,0.6794583417,0.8294147079,0.8294147079,0.6406165217,0.6794583417,0.8294147079,0,0.5,13591,True,5,0.1538278489,-0.1463596739,0.0327383481,0.1538278489,0.3125,0.25,0.25,0.3125,0,0.7827646432,0.8106904569,16
0.85,1,0.7391304348,1,1,1,0.25,4,0.005009210277,4,1,0.0629012922,0.2105263158,1,0.1176470588,1,1,1,0.1404878717,0.01746741545,0.008579661994,0.1404878717,cigma,0.8551413478,0.8150094917,0.8006657923,0.8551413478,0.8294147079,0.7817304474,0.7182389434,0.8294147079,0.8294147079,0.7817304474,0.7182389434,0.8294147079,0,0.5,13591,True,5,0.1583252557,0.02267245677,0.003460394059,0.1583252557,0.3125,0.3125,0.25,0.3125,0,0.826251464,0.8558047382,13
0.6363636364,0.6666666667,0.6086956522,0.8235294118,1,0.7,0.4375,7,0.0267129225,4,1,0.137475,0.2105263158,1,0.1176470588,0,0,0,-0.04857861676,-0.3068014208,-0.3456429177,-0.04857861676,source_union,0.7974812134,0.6497835347,0.6282055794,0.7974812134,0.8799817951,0.6051855417,0.6164336326,0.8799817951,0.8799817951,0.6051855417,0.6164336326,0.8799817951,0,0.5,13592,True,6,-0.06566637582,-0.3916985762,-0.3983516538,-0.06566637582,0.3125,0.1875,0.25,0.3125,0,0.7726802667,0.804309383,16
0.7,0.8235294118,0.6086956522,0.9473684211,1,0.9,0.4375,7,0.02606176299,4,1,0.1292573705,0.2105263158,1,0.1176470588,0.8333333333,1,0.7142857143,-0.04857861676,-0.322534827,-0.3302810102,-0.04857861676,exact_direct,0.7974812134,0.637090471,0.6283358507,0.7974812134,0.8799817951,0.6312356867,0.5726986068,0.8799817951,0.8799817951,0.6312356867,0.5726986068,0.8799817951,0,0.5,13592,True,6,-0.06566637582,-0.3956651441,-0.3924791479,-0.06566637582,0.3125,0.1875,0.25,0.3125,0,0.7726802667,0.804309383,14
0.7567567568,1,0.6086956522,1,1,1,0.4375,7,0.01636082616,4,1,0.1051893917,0.2105263158,1,0.1176470588,1,1,1,-0.08193677123,-0.3762418035,-0.3944166372,-0.08193677123,cigma,0.805594476,0.7045466822,0.7020532234,0.805594476,0.8050699829,0.5825462367,0.5961097038,0.8050699829,0.8050699829,0.5825462367,0.5961097038,0.8050699829,0,0.5,13592,True,6,-0.1097278107,-0.4419442603,-0.4900664772,-0.1097278107,0.3125,0.1875,0.1875,0.3125,0,0.779783213,0.8293480848,11
0.6086956522,0.6086956522,0.6086956522,0.8,1,0.6666666667,0.5,8,0.02964392277,5,0.8,0.1572876252,0.2051282051,0.8,0.1176470588,0,0,0,-0.0496067298,-0.2041747299,-0.2196629558,-0.0496067298,source_union,0.7489847687,0.5491500684,0.5803651383,0.7489847687,0.7379954216,0.4194641423,0.5726986068,0.7379954216,0.7379954216,0.4194641423,0.5726986068,0.7379954216,0,0.5,13593,True,7,-0.04291397081,-0.258333611,-0.287961107,-0.04291397081,0.25,0.125,0.25,0.25,0.2,0.7557154079,0.7689155709,16
0.6666666667,0.7368421053,0.6086956522,0.9043478261,1,0.8253968254,0.5,8,0.02742072418,5,0.8,0.1500870489,0.2051282051,0.8,0.1176470588,0.6153846154,1,0.4444444444,-0.1052663979,-0.1478506665,-0.1795881633,-0.1052663979,exact_direct,0.7280129939,0.6046751517,0.595305334,0.7280129939,0.6823411685,0.506934194,0.4931679386,0.6823411685,0.6823411685,0.506934194,0.4931679386,0.6823411685,0,0.5,13593,True,7,-0.1152770834,-0.1753280573,-0.2217829193,-0.1152770834,0.1875,0.1875,0.25,0.1875,0.2,0.7569133804,0.7612441794,14
0.7567567568,1,0.6086956522,1,1,1,0.5,8,0.03204784116,5,0.8,0.1634721348,0.2105263158,1,0.1176470588,1,1,1,-0.03715508621,-0.00948517322,-0.1772144426,-0.03715508621,cigma,0.8188884183,0.8186044036,0.7527454395,0.8188884183,0.7797200684,0.7281477917,0.664355256,0.7797200684,0.7797200684,0.7281477917,0.664355256,0.7797200684,0,0.5,13593,True,7,-0.0346977341,-0.02073158399,-0.2269892487,-0.0346977341,0.25,0.1875,0.25,0.25,0,0.8294839257,0.8474464357,9
0.65,0.7647058824,0.5652173913,0.9285714286,1,0.8666666667,0.5,8,0.02599776,3,1,0.1528,0.1621621622,1,0.08823529412,0,0,0,0.182510825,-0.1306029107,-0.03520253963,0.182510825,source_union,0.8120929026,0.6804742912,0.6523926443,0.8120929026,0.8849133162,0.6321081345,0.5755814336,0.8849133162,0.8849133162,0.6321081345,0.5755814336,0.8849133162,0,0.5,13594,True,8,0.2273319086,-0.1549441738,-0.06183066756,0.2273319086,0.3125,0.1875,0.1875,0.3125,0,0.7608968738,0.7790720591,12
0.6842105263,0.8666666667,0.5652173913,1,1,1,0.5,8,0.02413265256,3,1,0.1437277231,0.1621621622,1,0.08823529412,1,1,1,0.182510825,-0.1160914762,-0.0141269573,0.182510825,exact_direct,0.8120929026,0.5981938656,0.6662539237,0.8120929026,0.8849133162,0.506934194,0.4921321399,0.8849133162,0.8849133162,0.506934194,0.4921321399,0.8849133162,0,0.5,13594,True,8,0.2273319086,-0.1549441738,-0.0152522219,0.2273319086,0.3125,0.1875,0.1875,0.3125,0,0.7608968738,0.7790720591,11
0.7222222222,1,0.5652173913,1,1,1,0.5,8,0.02413265256,3,1,0.1437277231,0.1621621622,1,0.08823529412,1,1,1,0.3388162113,0.09872481296,0.1619414875,0.3388162113,cigma,0.9079744782,0.8493034009,0.8396142744,0.9079744782,0.9124039039,0.7718828175,0.7738931965,0.9124039039,0.9124039039,0.7718828175,0.7738931965,0.9124039039,0,0.5,13594,True,8,0.3828105822,0.1058927175,0.1781526713,0.3828105822,0.3125,0.25,0.25,0.3125,0,0.8454407633,0.8657874666,9
0.6956521739,0.6956521739,0.6956521739,0.8421052632,1,0.7272727273,0.25,4,0.01549742861,4,0.75,0.09850195402,0.1578947368,0.75,0.08823529412,0,0,0,0.219417945,0.1152143059,0.04519076877,0.219417945,source_union,0.7756420865,0.7781186981,0.6700956321,0.7756420865,0.6951634146,0.6807975844,0.5329843389,0.6951634146,0.6951634146,0.6807975844,0.5329843389,0.6951634146,0,0.5,13595,True,9,0.2289465224,0.129195131,0.05525614378,0.2289465224,0.25,0.25,0.25,0.25,0.25,0.7933634377,0.8088759788,17
0.7619047619,0.8421052632,0.6956521739,0.9523809524,1,0.9090909091,0.25,4,0.015163732,4,0.75,0.09370820585,0.1578947368,0.75,0.08823529412,0.8333333333,1,0.7142857143,0.219417945,0.09985239844,0.1284528814,0.219417945,exact_direct,0.7756420865,0.7767145102,0.7540959577,0.7756420865,0.6951634146,0.6807975844,0.5805358577,0.6951634146,0.6951634146,0.6807975844,0.5805358577,0.6951634146,0,0.5,13595,True,9,0.2289465224,0.1135351151,0.1386878314,0.2289465224,0.25,0.25,0.25,0.25,0.25,0.7933634377,0.8088759788,15
0.8205128205,1,0.6956521739,1,1,1,0.25,4,0.0205567584,4,0.75,0.1147454265,0.1621621622,1,0.08823529412,1,1,1,0.3983772753,0.2589698646,0.2892623124,0.3983772753,cigma,0.890548841,0.8831337435,0.8923477892,0.890548841,0.8432115724,0.8721445442,0.7817304474,0.8432115724,0.8432115724,0.8721445442,0.7817304474,0.8432115724,0,0.5,13595,True,9,0.4461008915,0.3022283108,0.3489939048,0.4461008915,0.3125,0.3125,0.3125,0.3125,0,0.8365216091,0.860953309,12
0.7727272727,0.8095238095,0.7391304348,0.8947368421,1,0.8095238095,0.25,4,0.02599776,3,1,0.1528,0.1621621622,1,0.08823529412,0,0,0,0.2752988806,-0.1630135779,-0.1025978352,0.2752988806,source_union,0.9041120004,0.7562826849,0.7568450201,0.9041120004,0.8997382733,0.6942603957,0.7281477917,0.8997382733,0.8997382733,0.6942603957,0.7281477917,0.8997382733,0,0.5,13596,True,10,0.3229957348,-0.2214652198,-0.1131995482,0.3229957348,0.3125,0.25,0.25,0.3125,0,0.8037400646,0.8426258988,16
0.8292682927,0.9444444444,0.7391304348,0.9756097561,1,0.9523809524,0.25,4,0.01918464819,3,1,0.1357721818,0.1621621622,1,0.08823529412,0.8888888889,1,0.8,0.2752988806,-0.1973322259,-0.01698211452,0.2752988806,exact_direct,0.9041120004,0.7405458414,0.7813586373,0.9041120004,0.8997382733,0.6716210908,0.7281477917,0.8997382733,0.8997382733,0.6716210908,0.7281477917,0.8997382733,0,0.5,13596,True,10,0.3229957348,-0.2583760897,-0.01492443872,0.3229957348,0.3125,0.25,0.25,0.3125,0,0.8037400646,0.8426258988,15
0.85,1,0.7391304348,1,1,1,0.25,4,0.01585272045,3,1,0.1198201731,0.1621621622,1,0.08823529412,1,1,1,0.2752988806,-0.2316508738,-0.06792845806,0.2752988806,cigma,0.9041120004,0.7384712005,0.7694716229,0.9041120004,0.8997382733,0.6716210908,0.7182389434,0.8997382733,0.8997382733,0.6716210908,0.7182389434,0.8997382733,0,0.5,13596,True,10,0.3229957348,-0.2952869597,-0.09528680103,0.3229957348,0.3125,0.25,0.25,0.3125,0,0.8037400646,0.8426258988,14
0.6530612245,0.6153846154,0.6956521739,0.7804878049,1,0.64,0.375,6,0.01258839,5,1,0.0885,0.2051282051,0.8,0.1176470588,0,0,0,0.1601589566,-0.08449049099,-0.2644618146,0.1601589566,source_union,0.8564112323,0.7503327969,0.64097856,0.8564112323,0.8823033962,0.8234550943,0.4881113819,0.8823033962,0.8823033962,0.8234550943,0.4881113819,0.8823033962,0,0.5,13597,True,11,0.1993699149,-0.1321313839,-0.3190789966,0.1993699149,0.3125,0.3125,0.125,0.3125,0.2,0.7748820335,0.8056886789,16
0.8,0.9411764706,0.6956521739,1,1,1,0.375,6,0.008615326944,4,1,0.06617798347,0.2105263158,1,0.1176470588,1,1,1,0.1601589566,-0.1613000283,-0.2184220491,0.1601589566,exact_direct,0.8564112323,0.7096969472,0.6063512439,0.8564112323,0.8823033962,0.7379954216,0.4046620882,0.8823033962,0.8823033962,0.7379954216,0.4046620882,0.8823033962,0,0.5,13597,True,11,0.1993699149,-0.245666499,-0.2704642827,0.1993699149,0.3125,0.3125,0.125,0.3125,0,0.7748820335,0.8056886789,13
0.8205128205,1,0.6956521739,1,1,1,0.375,6,0.008615326944,4,1,0.06617798347,0.2105263158,1,0.1176470588,1,1,1,0.1743559577,-0.1696699113,-0.09607078499,0.1743559577,cigma,0.877760182,0.7579499493,0.792117144,0.877760182,0.8823033962,0.7379954216,0.6765142966,0.8823033962,0.8823033962,0.7379954216,0.6765142966,0.8823033962,0,0.5,13597,True,11,0.2108481253,-0.2375491003,-0.1255705298,0.2108481253,0.3125,0.3125,0.1875,0.3125,0,0.8179309316,0.8505250837,12
0.7234042553,0.7083333333,0.7391304348,0.85,1,0.7391304348,0.3125,5,0.02168397,5,1,0.1179,0.2564102564,1,0.1470588235,0,0,0,0.04950400689,0,-0.3421043675,0.04950400689,source_union,0.8402782381,0.8165439508,0.6270014405,0.8402782381,0.9006992156,0.8510488233,0.5945661197,0.9006992156,0.9006992156,0.8510488233,0.5945661197,0.9006992156,0,0.5,13598,True,12,0.04213046943,-0.04556208347,-0.3997789379,0.04213046943,0.3125,0.3125,0.25,0.3125,0,0.7556055085,0.7928791354,16
0.8095238095,0.8947368421,0.7391304348,0.9777777778,1,0.9565217391,0.3125,5,0.01672346008,5,1,0.09626279108,0.2564102564,1,0.1470588235,0.9230769231,1,0.8571428571,0.04950400689,-0.03012717918,-0.3272302645,0.04950400689,exact_direct,0.8402782381,0.8062548713,0.5705146115,0.8402782381,0.9006992156,0.8362467693,0.4931679386,0.9006992156,0.9006992156,0.8362467693,0.4931679386,0.9006992156,0,0.5,13598,True,12,0.04213046943,-0.07658307647,-0.3824391286,0.04213046943,0.3125,0.3125,0.25,0.3125,0,0.7556055085,0.7928791354,14
0.85,1,0.7391304348,1,1,1,0.3125,5,0.01672346008,5,1,0.09626279108,0.2564102564,1,0.1470588235,1,1,1,0.04702564067,-0.1048044927,-0.2659695218,0.04702564067,cigma,0.86287922,0.7835387897,0.7528038562,0.86287922,0.9006992156,0.8362467693,0.6942603957,0.9006992156,0.9006992156,0.8362467693,0.6942603957,0.9006992156,0,0.5,13598,True,12,0.0417113814,-0.1558004721,-0.3321978297,0.0417113814,0.3125,0.3125,0.25,0.3125,0,0.7975834885,0.837003899,12
0.5714285714,0.6315789474,0.5217391304,0.8,1,0.6666666667,0.5,8,0.01382976,5,1,0.09216,0.2564102564,1,0.1470588235,0,0,0,0.1093828221,-0.03352243034,-0.0323857445,0.1093828221,source_union,0.8141171923,0.7868841419,0.7531172871,0.8141171923,0.8604358833,0.7635787717,0.7252037465,0.8604358833,0.8604358833,0.7635787717,0.7252037465,0.8604358833,0,0.5,13599,True,13,0.1316356717,-0.0387004323,-0.0322876732,0.1316356717,0.3125,0.25,0.25,0.3125,0,0.7571819268,0.7941139799,11
0.6666666667,0.9230769231,0.5217391304,1,1,1,0.5,8,0.009352277876,5,1,0.07626560162,0.2564102564,1,0.1470588235,1,1,1,0.1093828221,-0.05028364552,0.04894250661,0.1093828221,exact_direct,0.8141171923,0.7765950625,0.7656191367,0.8141171923,0.8604358833,0.7487767176,0.7520256836,0.8604358833,0.8604358833,0.7487767176,0.7520256836,0.8604358833,0,0.5,13599,True,13,0.1316356717,-0.05521261675,0.06059882702,0.1316356717,0.3125,0.25,0.25,0.3125,0,0.7571819268,0.7941139799,10
0.6857142857,1,0.5217391304,1,1,1,0.5,8,0.009352277876,5,1,0.07626560162,0.2564102564,1,0.1470588235,1,1,1,0.1565171162,0.03948992518,0.07588138576,0.1565171162,cigma,0.8678442483,0.8441000706,0.8184819223,0.8678442483,0.8604358833,0.8362467693,0.7738931965,0.8604358833,0.8604358833,0.8362467693,0.7738931965,0.8604358833,0,0.5,13599,True,13,0.1777729865,0.03696846352,0.08048732607,0.1777729865,0.3125,0.3125,0.25,0.3125,0,0.7992474857,0.8383073459,9
0.68,0.6296296296,0.7391304348,0.7906976744,1,0.6538461538,0.25,4,0.03228454125,8,1,0.1633875,0.380952381,1,0.2352941176,0,0,0,0.4685381773,0.1656994855,0.08232370731,0.4685381773,source_union,0.9442892617,0.8112246984,0.6677573962,0.9442892617,0.8972610612,0.7747656443,0.6043130938,0.8972610612,0.8972610612,0.7747656443,0.6043130938,0.8972610612,0,0.5,13600,True,14,0.5822571531,0.1817636309,0.09063336894,0.5822571531,0.3125,0.25,0.25,0.3125,0,0.7438825716,0.7887932028,17
0.7906976744,0.85,0.7391304348,0.9530201342,1,0.9102564103,0.25,4,0.02758117073,8,1,0.1506785522,0.380952381,1,0.2352941176,0.8695652174,1,0.7692307692,0.3346322082,0.2410174334,0.1496794678,0.3346322082,exact_direct,0.8965320869,0.8203977389,0.6717063647,0.8965320869,0.8015875813,0.8304198974,0.6043130938,0.8015875813,0.8015875813,0.8304198974,0.6043130938,0.8015875813,0,0.5,13600,True,14,0.4080511021,0.3155416632,0.1610188576,0.4080511021,0.25,0.3125,0.25,0.25,0,0.7429535065,0.7763747635,15
0.85,1,0.7391304348,1,1,1,0.25,4,0.02290259443,8,1,0.1371032493,0.380952381,1,0.2352941176,1,1,1,0.4104842631,0.3144134781,0.2937700777,0.4104842631,cigma,0.9199186215,0.8957851061,0.8531901779,0.9199186215,0.8729163363,0.7817304474,0.8304198974,0.8729163363,0.8729163363,0.7817304474,0.8304198974,0.8729163363,0,0.5,13600,True,14,0.4784726044,0.4028721164,0.3533327115,0.4784726044,0.25,0.3125,0.3125,0.25,0,0.75543294,0.8019363162,12
0.5652173913,0.5652173913,0.5652173913,0.7647058824,1,0.619047619,0.4375,7,0.01354896,3,1,0.1164,0.1621621622,1,0.08823529412,0,0,0,0.05044332723,-0.2745798091,-0.09610254317,0.05044332723,source_union,0.7896251716,0.5518141441,0.6837467692,0.7896251716,0.8284095184,0.435605439,0.6292253077,0.8284095184,0.8284095184,0.435605439,0.6292253077,0.8284095184,0,0.5,13601,True,15,0.06857829884,-0.3303282239,-0.113932438,0.06857829884,0.3125,0.1875,0.25,0.3125,0,0.7385121581,0.7663942465,17
0.6341463415,0.7222222222,0.5652173913,0.9230769231,1,0.8571428571,0.4375,7,0.01354896,3,1,0.1164,0.1621621622,1,0.08823529412,0.75,1,0.6,0.05044332723,-0.2464177774,-0.1308292992,0.05044332723,exact_direct,0.7896251716,0.6126290919,0.5774575529,0.7896251716,0.8284095184,0.5190547327,0.5189540769,0.8284095184,0.8284095184,0.5190547327,0.5189540769,0.8284095184,0,0.5,13601,True,15,0.06857829884,-0.3049183606,-0.1624084758,0.06857829884,0.3125,0.1875,0.25,0.3125,0,0.7385121581,0.7663942465,15
0.7222222222,1,0.5652173913,1,1,1,0.4375,7,0.008449842249,3,1,0.0919230235,0.1621621622,1,0.08823529412,1,1,1,0.0846461532,-0.1422775983,-0.01850187052,0.0846461532,cigma,0.8255272693,0.7690162085,0.8099609819,0.8255272693,0.7866848715,0.6588294157,0.6942603957,0.7866848715,0.7866848715,0.6588294157,0.6942603957,0.7866848715,0,0.5,13601,True,15,0.1009049958,-0.1731697016,-0.03168859116,0.1009049958,0.3125,0.25,0.25,0.3125,0,0.8078527626,0.8435666304,10
0.7083333333,0.68,0.7391304348,0.8292682927,1,0.7083333333,0.3125,5,0.02259154794,3,0.6666666667,0.129646042,0.1081081081,0.6666666667,0.05882352941,0,0,0,0.259085956,-0.06912858354,0.1205087167,0.259085956,source_union,0.8109766053,0.653023474,0.8078306529,0.8109766053,0.7860137353,0.4681535922,0.7281477917,0.7860137353,0.7860137353,0.4681535922,0.7281477917,0.7860137353,0,0.5,13602,True,16,0.2860467128,-0.09689634823,0.1594672922,0.2860467128,0.25,0.1875,0.25,0.25,0.3333333333,0.803616379,0.8140313397,16
